Program,ProgramAbbr,AcademicYear,SchoolYear,CourseID,CourseName,CourseBegin,CourseEnd,Rotation,Campus,EvalName,EvalTitle,EvalType,EvaluatorUserID,EvaluatorNetID,EvaluatorFirst,EvaluatorLast,EvaluateeNetID,EvaluateeFirst,EvaluateeLast,QuestionID,QuestionNumber,QuestionType,QuestionText,ResponseNum,ResponseText,ResponseValue,SummaryStatus,Theme,RubricComment,evalLinkID,evalType,,
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818636,LCMS-RJoens,Richard,Joens,LStone,Lucy,Stone,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,4,Good,8,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818637,LCMS-RJoens,Richard,Joens,MIann,Michael,Iann,67,1,Radio,How was this student?  Rate on a scale of 1 to 5.,1,Poor,2,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818633,LCMS-RJoens,Richard,Joens,newdemostudent,Will,Bertson,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818634,LCMS-RJoens,Richard,Joens,Lexi,Lexi,Hawks,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818635,LCMS-RJoens,Richard,Joens,user8343,Timothy,Jones,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818636,LCMS-RJoens,Richard,Joens,LStone,Lucy,Stone,68,2,Radio,How often was this student prepared for their events?,3,Often,4,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818637,LCMS-RJoens,Richard,Joens,MIann,Michael,Iann,68,2,Radio,How often was this student prepared for their events?,1,Never,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818633,LCMS-RJoens,Richard,Joens,newdemostudent,Will,Bertson,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818634,LCMS-RJoens,Richard,Joens,Lexi,Lexi,Hawks,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818635,LCMS-RJoens,Richard,Joens,user8343,Timothy,Jones,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818636,LCMS-RJoens,Richard,Joens,LStone,Lucy,Stone,239,3,List,Does this student meet the Course requirements?,5,Yes,20,,,,123941,FOS,S,F
MEDICINE,MD2011,SOM 2021/2022,MED Third Year,14441,Psychiatry Clerkship,10/1/20,3/1/21,1,Main Campus,Clinical Faculty: Evaluation of students,Clinical Faculty Evaluation of Students for Psyc 2018-2019,Faculty evaluating Students,1818637,LCMS-RJoens,Richard,Joens,MIann,Michael,Iann,239,3,List,Does this student meet the Course requirements?,1,No,0,,,,123941,FOS,S,F
